feedback_id,customer_id,store_id,rating,comment,channel,date,year_month
375,6093,5,2,Below average experience overall.,Email,2022-11-11,2022-11
376,6300,4,5,Super fast billing and great ambience.,WhatsApp,2022-05-18,2022-05
377,6135,3,4,Five stars well deserved!,App,2024-03-28,2024-03
378,6454,4,4,Will definitely come back again!,Website,2022-07-14,2022-07
379,6433,10,3,Store was clean but staff seemed busy.,Email,2025-04-15,2025-04
380,6253,5,5,Quick billing and smooth process.,App,2026-01-06,2026-01
381,6421,8,1,"Long waiting time, no one attended to us.",WhatsApp,2022-03-27,2022-03
382,6188,3,5,Will definitely come back again!,Email,2024-04-18,2024-04
383,6423,8,1,Price is not justified for the quality.,Website,2025-07-25,2025-07
384,6158,5,4,Quick billing and smooth process.,Email,2026-03-17,2026-03
385,6311,6,4,Best electronics store in the city!,In-Store,2024-04-11,2024-04
386,6474,4,2,Overpriced and poor quality.,Website,2023-11-11,2023-11
387,6307,5,2,Return process was complicated.,Email,2022-05-11,2022-05
388,6130,1,5,Super fast billing and great ambience.,Email,2023-12-07,2023-12
389,6033,9,5,Will definitely come back again!,In-Store,2025-09-05,2025-09
390,6174,5,1,Limited product options and low stock.,WhatsApp,2026-01-22,2026-01
391,6251,8,5,Store was clean and well organized.,Phone-Call,2023-01-24,2023-01
392,6043,1,1,Below average experience overall.,Phone-Call,2022-10-06,2022-10
393,6160,9,1,"Billing took forever, staff was rude.",In-Store,2023-10-02,2023-10
394,6413,1,4,Super fast billing and great ambience.,In-Store,2025-02-20,2025-02
395,6183,3,4,Super fast billing and great ambience.,App,2025-01-21,2025-01
396,6120,5,3,Satisfactory but room for improvement.,App,2025-12-24,2025-12
397,6449,3,5,Best electronics store in the city!,App,2025-06-16,2025-06
398,6025,7,4,Quick billing and smooth process.,Website,2023-07-13,2023-07
399,6311,6,5,Amazing product quality. Very satisfied.,App,2025-03-17,2025-03
400,6231,9,1,"Billing took forever, staff was rude.",Phone-Call,2023-08-27,2023-08
401,6107,4,4,Amazing product quality. Very satisfied.,WhatsApp,2022-10-29,2022-10
402,6326,4,3,"Met some expectations, decent selection.",App,2024-06-01,2024-06
403,6202,4,4,Store was clean and well organized.,Website,2024-03-11,2024-03
404,6242,1,2,"Long waiting time, no one attended to us.",App,2023-09-01,2023-09
405,6472,9,3,Would recommend to friends.,WhatsApp,2024-01-24,2024-01
406,6206,2,4,Five stars well deserved!,Email,2025-02-18,2025-02
407,6450,8,4,Staff went above and beyond to help.,Email,2022-04-03,2022-04
408,6037,4,4,Will definitely come back again!,Phone-Call,2024-10-01,2024-10
409,6210,10,4,Staff went above and beyond to help.,Website,2024-06-29,2024-06
410,6435,1,5,Quick billing and smooth process.,Phone-Call,2023-01-25,2023-01
411,6016,5,4,Quick billing and smooth process.,App,2025-12-15,2025-12
412,6390,1,3,Service was okay but could be improved.,App,2025-02-17,2025-02
413,6041,3,1,Limited product options and low stock.,WhatsApp,2024-01-31,2024-01
414,6366,3,3,Would recommend to friends.,App,2022-09-12,2022-09
415,6427,5,3,"Met some expectations, decent selection.",App,2025-10-05,2025-10
416,6040,8,3,"Met some expectations, decent selection.",App,2022-02-12,2022-02
417,6198,9,3,"Average experience, nothing special.",Phone-Call,2025-12-15,2025-12
418,6490,10,2,"Billing took forever, staff was rude.",Phone-Call,2025-08-10,2025-08
419,6027,10,4,Store was clean and well organized.,Website,2024-04-18,2024-04
420,6317,9,5,Staff went above and beyond to help.,App,2023-08-18,2023-08
421,6047,3,5,Super fast billing and great ambience.,WhatsApp,2022-07-03,2022-07
422,6423,6,1,"Long waiting time, no one attended to us.",In-Store,2024-05-27,2024-05
423,6441,2,5,Best electronics store in the city!,App,2025-07-21,2025-07
424,6392,3,5,Best electronics store in the city!,Email,2022-01-26,2022-01
425,6193,3,3,"Met some expectations, decent selection.",In-Store,2023-12-17,2023-12
426,6023,6,3,"Average experience, nothing special.",WhatsApp,2022-03-19,2022-03
427,6318,2,1,Overpriced and poor quality.,Phone-Call,2022-11-09,2022-11
428,6262,7,4,Store was clean and well organized.,Website,2023-08-15,2023-08
429,6249,1,1,Overpriced and poor quality.,Website,2023-03-15,2023-03
430,6068,5,5,Store was clean and well organized.,App,2022-06-10,2022-06
431,6059,8,5,Amazing product quality. Very satisfied.,Website,2023-04-05,2023-04
432,6456,9,1,Below average experience overall.,Phone-Call,2025-11-08,2025-11
433,6391,9,5,Store was clean and well organized.,WhatsApp,2025-08-17,2025-08
434,6224,7,5,Will definitely come back again!,In-Store,2022-04-10,2022-04
435,6093,3,3,Satisfactory but room for improvement.,Email,2024-01-20,2024-01
436,6181,8,4,Staff went above and beyond to help.,WhatsApp,2025-10-22,2025-10
437,6104,8,2,"Long waiting time, no one attended to us.",Email,2024-12-19,2024-12
438,6097,10,1,Will not visit again. Terrible experience.,WhatsApp,2024-12-16,2024-12
439,6278,3,5,Will definitely come back again!,App,2022-11-12,2022-11
440,6001,10,3,Service was okay but could be improved.,Email,2023-10-15,2023-10
441,6292,7,3,Would recommend to friends.,Phone-Call,2025-03-25,2025-03
442,6401,3,4,Good value for money.,App,2025-03-31,2025-03
443,6292,6,4,Outstanding support and great deals.,WhatsApp,2022-05-02,2022-05
444,6175,7,5,Five stars well deserved!,Email,2025-09-05,2025-09
445,6354,9,4,Amazing product quality. Very satisfied.,Email,2024-05-18,2024-05
446,6360,6,1,Will not visit again. Terrible experience.,App,2026-01-21,2026-01
447,6055,3,5,Super fast billing and great ambience.,App,2024-07-06,2024-07
448,6124,9,3,"Average experience, nothing special.",Phone-Call,2025-05-25,2025-05
449,6304,5,5,Five stars well deserved!,App,2022-05-04,2022-05
450,6155,8,4,Outstanding support and great deals.,Email,2022-05-30,2022-05
451,6015,5,5,Quick billing and smooth process.,Website,2022-11-04,2022-11
452,6188,5,3,Product meets basic expectations.,In-Store,2023-02-28,2023-02
453,6315,7,3,Satisfactory but room for improvement.,In-Store,2022-08-14,2022-08
454,6103,7,5,Store was clean and well organized.,Website,2024-12-12,2024-12
455,6399,3,5,Quick billing and smooth process.,WhatsApp,2024-11-27,2024-11
456,6356,2,1,Will not visit again. Terrible experience.,Phone-Call,2026-03-16,2026-03
457,6116,10,5,Outstanding support and great deals.,In-Store,2026-01-08,2026-01
458,6063,4,3,Service was okay but could be improved.,Email,2024-04-25,2024-04
459,6055,8,4,Staff went above and beyond to help.,App,2023-11-27,2023-11
460,6310,3,5,Quick billing and smooth process.,Phone-Call,2023-01-14,2023-01
461,6245,8,4,Best electronics store in the city!,WhatsApp,2025-09-03,2025-09
462,6126,4,3,Satisfactory but room for improvement.,App,2024-03-23,2024-03
463,6026,5,3,Would recommend to friends.,Phone-Call,2023-11-23,2023-11
464,6184,5,5,Outstanding support and great deals.,Website,2024-07-09,2024-07
465,6359,8,4,Five stars well deserved!,App,2025-04-03,2025-04
466,6368,9,2,Return process was complicated.,Email,2025-02-25,2025-02
467,6214,4,3,Would recommend to friends.,WhatsApp,2023-01-12,2023-01
468,6149,10,4,Five stars well deserved!,WhatsApp,2023-05-27,2023-05
469,6051,7,3,Satisfactory but room for improvement.,In-Store,2025-03-03,2025-03
470,6101,4,2,Below average experience overall.,In-Store,2024-06-09,2024-06
471,6237,6,5,Super fast billing and great ambience.,WhatsApp,2026-03-21,2026-03
472,6362,10,5,Quick billing and smooth process.,App,2023-06-17,2023-06
473,6309,10,4,Quick billing and smooth process.,Email,2022-01-12,2022-01
474,6072,5,3,Store was clean but staff seemed busy.,App,2022-04-28,2022-04
475,6491,4,5,Good value for money.,App,2024-01-23,2024-01
476,6222,2,1,Overpriced and poor quality.,App,2026-03-29,2026-03
477,6446,9,1,Overpriced and poor quality.,Email,2026-03-17,2026-03
478,6364,8,5,Amazing product quality. Very satisfied.,App,2022-01-21,2022-01
479,6114,1,5,Best electronics store in the city!,App,2025-10-08,2025-10
480,6288,8,4,Outstanding support and great deals.,App,2025-03-29,2025-03
481,6339,7,4,Amazing product quality. Very satisfied.,Email,2022-09-05,2022-09
482,6440,1,1,"Billing took forever, staff was rude.",Website,2023-04-07,2023-04
483,6336,5,3,Satisfactory but room for improvement.,In-Store,2025-07-15,2025-07
484,6198,2,1,"Long waiting time, no one attended to us.",WhatsApp,2025-01-03,2025-01
485,6258,2,4,Best electronics store in the city!,Email,2025-05-18,2025-05
486,6112,3,3,Store was clean but staff seemed busy.,Phone-Call,2025-12-08,2025-12
487,6134,8,5,Staff went above and beyond to help.,App,2025-05-23,2025-05
488,6293,5,4,Best electronics store in the city!,App,2022-07-18,2022-07
489,6120,1,4,Will definitely come back again!,App,2024-03-24,2024-03
490,6040,7,3,"Met some expectations, decent selection.",Website,2022-10-31,2022-10
491,6228,1,5,Quick billing and smooth process.,Website,2023-06-17,2023-06
492,6166,5,2,Return process was complicated.,Phone-Call,2023-03-15,2023-03
493,6318,7,5,Will definitely come back again!,App,2025-03-13,2025-03
494,6380,1,4,Super fast billing and great ambience.,Website,2022-05-09,2022-05
495,6292,5,4,Amazing product quality. Very satisfied.,WhatsApp,2022-12-20,2022-12
496,6034,6,4,Five stars well deserved!,In-Store,2022-01-09,2022-01
497,6334,10,4,Outstanding support and great deals.,App,2025-07-26,2025-07
498,6266,7,4,Best electronics store in the city!,Website,2024-01-02,2024-01
499,6428,7,3,Service was okay but could be improved.,Phone-Call,2025-09-11,2025-09
500,6015,1,5,Store was clean and well organized.,WhatsApp,2023-04-04,2023-04
501,6370,3,2,"Billing took forever, staff was rude.",WhatsApp,2024-03-24,2024-03
502,6352,1,4,Super fast billing and great ambience.,App,2024-07-01,2024-07
503,6025,2,4,Good value for money.,Phone-Call,2024-03-21,2024-03
504,6445,5,2,"Long waiting time, no one attended to us.",App,2024-08-01,2024-08
505,6010,3,4,Five stars well deserved!,Website,2024-03-27,2024-03
506,6308,10,1,Return process was complicated.,Website,2023-02-13,2023-02
507,6023,5,4,Five stars well deserved!,In-Store,2026-02-19,2026-02
508,6094,6,5,Store was clean and well organized.,Email,2022-07-14,2022-07
509,6313,9,3,Satisfactory but room for improvement.,App,2026-01-28,2026-01
510,6195,6,4,Will definitely come back again!,In-Store,2024-07-26,2024-07
511,6416,9,3,Would recommend to friends.,Email,2022-05-19,2022-05
512,6315,7,5,Five stars well deserved!,App,2023-04-15,2023-04
513,6092,6,5,Store was clean and well organized.,Email,2025-09-10,2025-09
514,6017,2,1,"Long waiting time, no one attended to us.",Phone-Call,2025-09-11,2025-09
515,6051,8,2,"Product is average, expected much more.",Website,2026-03-10,2026-03
516,6125,6,5,Good value for money.,WhatsApp,2024-11-12,2024-11
517,6251,6,5,Will definitely come back again!,Website,2022-06-28,2022-06
518,6044,10,4,Good value for money.,Email,2023-10-29,2023-10
519,6421,3,3,"Met some expectations, decent selection.",Phone-Call,2023-08-30,2023-08
520,6231,4,4,Five stars well deserved!,In-Store,2025-07-21,2025-07
521,6088,9,4,Good value for money.,In-Store,2024-04-18,2024-04
522,6421,1,5,Good value for money.,App,2022-05-11,2022-05
523,6337,2,3,Satisfactory but room for improvement.,Website,2024-07-24,2024-07
524,6137,9,2,"Long waiting time, no one attended to us.",App,2023-08-27,2023-08
525,6225,3,5,Five stars well deserved!,Website,2026-02-21,2026-02
526,6484,6,4,Staff went above and beyond to help.,App,2025-07-04,2025-07
527,6118,6,1,Price is not justified for the quality.,Email,2023-06-28,2023-06
528,6288,7,1,Limited product options and low stock.,Phone-Call,2022-07-20,2022-07
529,6065,7,1,"Long waiting time, no one attended to us.",App,2022-06-25,2022-06
530,6282,9,3,Would recommend to friends.,Phone-Call,2023-09-20,2023-09
531,6081,5,4,Store was clean and well organized.,Phone-Call,2023-05-27,2023-05
532,6005,5,4,Staff went above and beyond to help.,Website,2025-07-03,2025-07
533,6233,1,4,Five stars well deserved!,WhatsApp,2022-06-28,2022-06
534,6362,9,5,Super fast billing and great ambience.,Email,2025-12-29,2025-12
535,6473,2,4,Quick billing and smooth process.,In-Store,2024-07-11,2024-07
536,6499,10,5,Store was clean and well organized.,App,2023-04-27,2023-04
537,6273,8,4,Five stars well deserved!,Phone-Call,2022-04-02,2022-04
538,6097,6,4,Quick billing and smooth process.,Website,2022-08-20,2022-08
539,6014,10,4,Staff went above and beyond to help.,WhatsApp,2022-12-09,2022-12
540,6308,4,3,Satisfactory but room for improvement.,App,2022-03-31,2022-03
541,6067,10,2,Below average experience overall.,WhatsApp,2024-02-24,2024-02
542,6136,1,4,Best electronics store in the city!,In-Store,2026-03-03,2026-03
543,6025,5,1,Return process was complicated.,Website,2024-11-02,2024-11
544,6201,3,4,Quick billing and smooth process.,App,2022-04-07,2022-04
545,6207,4,4,Super fast billing and great ambience.,App,2023-12-25,2023-12
546,6442,7,1,"Long waiting time, no one attended to us.",WhatsApp,2025-06-17,2025-06
547,6430,3,4,Five stars well deserved!,Website,2024-01-17,2024-01
548,6391,3,3,Service was okay but could be improved.,WhatsApp,2026-01-22,2026-01
549,6130,5,4,Outstanding support and great deals.,Phone-Call,2023-11-07,2023-11
550,6489,6,4,Five stars well deserved!,In-Store,2024-06-11,2024-06
551,6453,7,3,Service was okay but could be improved.,WhatsApp,2023-10-02,2023-10
552,6242,3,3,Service was okay but could be improved.,Email,2026-01-14,2026-01
553,6169,10,4,Super fast billing and great ambience.,Website,2022-05-28,2022-05
554,6317,5,5,Staff went above and beyond to help.,Phone-Call,2024-04-01,2024-04
555,6084,10,5,Outstanding support and great deals.,WhatsApp,2025-02-22,2025-02
556,6419,3,5,Good value for money.,Website,2025-04-17,2025-04
557,6181,2,4,Five stars well deserved!,Phone-Call,2022-05-16,2022-05
558,6126,10,5,Will definitely come back again!,In-Store,2025-09-03,2025-09
559,6104,6,5,Store was clean and well organized.,Phone-Call,2023-05-12,2023-05
560,6004,1,2,Return process was complicated.,In-Store,2025-11-02,2025-11
561,6188,10,1,Return process was complicated.,In-Store,2024-06-27,2024-06
562,6164,10,3,Service was okay but could be improved.,App,2024-11-08,2024-11
563,6320,4,5,Super fast billing and great ambience.,WhatsApp,2022-02-22,2022-02
564,6106,10,3,Would recommend to friends.,In-Store,2024-05-07,2024-05
565,6483,6,3,"Met some expectations, decent selection.",App,2025-01-20,2025-01
566,6370,5,4,Outstanding support and great deals.,Website,2022-12-25,2022-12
567,6491,3,2,Below average experience overall.,App,2022-06-30,2022-06
568,6417,8,3,Satisfactory but room for improvement.,WhatsApp,2025-10-08,2025-10
569,6311,3,5,Good value for money.,Website,2025-06-15,2025-06
570,6332,4,3,"Average experience, nothing special.",Email,2024-06-08,2024-06
571,6223,2,2,Limited product options and low stock.,WhatsApp,2025-10-20,2025-10
572,6396,3,5,Outstanding support and great deals.,In-Store,2022-06-18,2022-06
573,6311,2,4,Outstanding support and great deals.,App,2023-07-31,2023-07
574,6369,5,4,Outstanding support and great deals.,In-Store,2022-10-09,2022-10
575,6271,6,5,Quick billing and smooth process.,In-Store,2026-01-05,2026-01
576,6283,6,5,Amazing product quality. Very satisfied.,Phone-Call,2022-11-14,2022-11
577,6180,6,5,Amazing product quality. Very satisfied.,Email,2024-06-19,2024-06
578,6384,4,5,Will definitely come back again!,Phone-Call,2025-11-06,2025-11
579,6465,3,4,Quick billing and smooth process.,App,2024-06-12,2024-06
580,6184,2,1,Return process was complicated.,In-Store,2024-08-13,2024-08
581,6180,10,1,"Billing took forever, staff was rude.",In-Store,2023-12-04,2023-12
582,6445,1,3,Product meets basic expectations.,WhatsApp,2024-09-25,2024-09
583,6094,10,3,Satisfactory but room for improvement.,Phone-Call,2025-02-16,2025-02
584,6128,9,5,Good value for money.,App,2022-06-21,2022-06
585,6453,3,1,"Billing took forever, staff was rude.",Website,2024-03-12,2024-03
586,6394,2,5,Good value for money.,Website,2023-02-08,2023-02
587,6308,3,1,"Billing took forever, staff was rude.",Email,2024-05-16,2024-05
588,6089,7,5,Best electronics store in the city!,Email,2025-05-09,2025-05
589,6235,8,5,Five stars well deserved!,Phone-Call,2024-06-18,2024-06
590,6180,5,3,Service was okay but could be improved.,Website,2024-09-20,2024-09
591,6149,7,2,Overpriced and poor quality.,Email,2025-03-06,2025-03
592,6060,3,5,Outstanding support and great deals.,WhatsApp,2023-10-11,2023-10
593,6463,4,4,Five stars well deserved!,App,2024-12-13,2024-12
594,6097,2,5,Store was clean and well organized.,Email,2023-09-30,2023-09
595,6217,2,5,Will definitely come back again!,In-Store,2025-09-11,2025-09
596,6066,7,5,Will definitely come back again!,WhatsApp,2024-11-06,2024-11
597,6262,7,5,Five stars well deserved!,Email,2024-03-07,2024-03
598,6079,1,5,Staff went above and beyond to help.,App,2023-03-17,2023-03
599,6187,3,4,Will definitely come back again!,Phone-Call,2022-04-09,2022-04
600,6281,3,4,Staff went above and beyond to help.,In-Store,2025-04-13,2025-04
601,6277,9,4,Amazing product quality. Very satisfied.,Phone-Call,2025-03-05,2025-03
