order_id,store_id,product_id,customer_id,order_date,quantity,selling_price,revenue,order_year,order_month
100410,10,2057,6317,2022-06-30,1,1199,1199,2022,2022-06
100411,5,2069,6096,2024-07-30,1,14990,14990,2024,2024-07
100412,7,2051,6292,2026-02-02,1,9499,9499,2026,2026-02
100413,9,2074,6198,2026-01-08,1,44990,44990,2026,2026-01
100414,10,2069,6480,2026-02-11,1,14990,14990,2026,2026-02
100415,6,2113,6009,2025-01-05,1,9499,9499,2025,2025-01
100416,4,2011,6198,2025-08-04,1,79990,79990,2025,2025-08
100417,2,2101,6135,2025-03-22,1,38990,38990,2025,2025-03
100418,4,2009,6079,2026-01-30,1,10999,10999,2026,2026-01
100419,8,2029,6469,2024-06-29,2,25990,51980,2024,2024-06
100420,4,2016,6130,2025-12-07,1,51990,51990,2025,2025-12
100421,7,2112,6125,2025-02-16,1,5499,5499,2025,2025-02
100422,8,2034,6451,2025-05-10,1,13499,13499,2025,2025-05
100423,1,2003,6130,2025-11-02,1,27999,27999,2025,2025-11
100424,10,2040,6021,2025-10-27,1,1199,1199,2025,2025-10
100425,4,2024,6275,2025-12-06,1,24990,24990,2025,2025-12
100426,5,2042,6269,2024-08-07,1,26990,26990,2024,2024-08
100427,10,2007,6470,2023-10-24,2,25999,51998,2023,2023-10
100428,10,2071,6395,2024-02-22,1,24990,24990,2024,2024-02
100429,10,2050,6060,2026-02-28,3,12499,37497,2026,2026-02
100430,9,2118,6365,2025-03-15,1,10999,10999,2025,2025-03
100431,4,2001,6247,2026-01-29,2,26999,53998,2026,2026-01
100432,9,2098,6089,2024-11-26,2,2799,5598,2024,2024-11
100433,3,2087,6264,2025-03-18,1,19990,19990,2025,2025-03
100434,10,2025,6493,2024-02-23,3,33990,101970,2024,2024-02
100435,7,2021,6233,2026-03-18,1,38990,38990,2026,2026-03
100436,1,2035,6253,2024-09-25,1,3499,3499,2024,2024-09
100437,3,2060,6423,2024-04-01,1,1499,1499,2024,2024-04
100438,1,2103,6115,2023-09-21,1,32990,32990,2023,2023-09
100439,9,2099,6028,2023-07-17,1,5999,5999,2023,2023-07
100440,9,2022,6328,2025-09-23,2,99990,199980,2025,2025-09
100441,10,2070,6016,2024-11-19,1,10990,10990,2024,2024-11
100442,2,2010,6207,2024-09-13,2,19999,39998,2024,2024-09
100443,1,2119,6190,2025-07-10,1,9999,9999,2025,2025-07
100444,2,2079,6241,2025-04-16,1,21990,21990,2025,2025-04
100445,8,2053,6171,2026-03-26,1,750,750,2026,2026-03
100446,4,2024,6138,2026-01-09,1,24990,24990,2026,2026-01
100447,9,2102,6157,2024-01-02,1,30990,30990,2024,2024-01
100448,9,2049,6310,2023-01-11,1,21990,21990,2023,2023-01
100449,3,2113,6399,2025-02-16,1,9499,9499,2025,2025-02
100450,3,2102,6243,2025-11-25,1,30990,30990,2025,2025-11
100451,5,2042,6369,2024-02-07,1,26990,26990,2024,2024-02
100452,10,2025,6459,2024-03-04,1,33990,33990,2024,2024-03
100453,7,2062,6237,2025-04-23,2,72990,145980,2025,2025-04
100454,4,2002,6179,2025-10-14,1,79900,79900,2025,2025-10
100455,3,2004,6007,2025-01-07,2,21999,43998,2025,2025-01
100456,6,2099,6293,2026-03-29,1,5999,5999,2026,2026-03
100457,2,2106,6256,2024-01-16,1,41990,41990,2024,2024-01
100458,6,2004,6245,2023-11-08,1,21999,21999,2023,2023-11
100459,5,2069,6117,2025-03-02,1,14990,14990,2025,2025-03
100460,4,2083,6433,2026-01-30,1,18990,18990,2026,2026-01
100461,1,2110,6222,2024-11-17,1,31990,31990,2024,2024-11
100462,2,2077,6396,2026-02-13,1,34990,34990,2026,2026-02
100463,9,2035,6092,2025-11-07,1,3499,3499,2025,2025-11
100464,4,2072,6221,2026-03-20,1,32990,32990,2026,2026-03
100465,3,2020,6275,2024-05-14,1,59990,59990,2024,2024-05
100466,8,2078,6396,2025-10-05,1,29990,29990,2025,2025-10
100467,7,2070,6071,2024-05-08,1,10990,10990,2024,2024-05
100468,1,2019,6225,2026-01-18,1,52990,52990,2026,2026-01
100469,4,2081,6302,2023-06-12,1,34990,34990,2023,2023-06
100470,2,2011,6135,2025-05-07,1,79990,79990,2025,2025-05
100471,1,2109,6414,2025-03-30,2,42990,85980,2025,2025-03
100472,2,2094,6429,2025-02-02,1,37990,37990,2025,2025-02
100473,9,2008,6249,2025-08-03,2,22999,45998,2025,2025-08
100474,5,2118,6176,2024-06-04,1,10999,10999,2024,2024-06
100475,6,2103,6142,2025-06-27,3,32990,98970,2025,2025-06
100476,7,2008,6420,2025-11-25,1,22999,22999,2025,2025-11
100477,5,2101,6001,2025-12-08,1,38990,38990,2025,2025-12
100478,2,2034,6247,2026-02-04,1,13499,13499,2026,2026-02
100479,9,2012,6323,2024-07-09,1,56990,56990,2024,2024-07
100480,4,2004,6010,2024-08-04,1,21999,21999,2024,2024-08
100481,5,2026,6472,2024-10-26,1,29990,29990,2024,2024-10
100482,6,2011,6188,2026-03-28,1,79990,79990,2026,2026-03
100483,1,2017,6278,2025-05-14,1,64990,64990,2025,2025-05
100484,7,2093,6173,2025-06-06,1,29990,29990,2025,2025-06
100485,3,2119,6332,2026-02-12,1,9999,9999,2026,2026-02
100486,3,2003,6415,2025-07-28,1,27999,27999,2025,2025-07
100487,5,2033,6170,2026-03-29,1,12999,12999,2026,2026-03
100488,5,2070,6358,2025-11-23,1,10990,10990,2025,2025-11
100489,3,2056,6175,2022-06-05,1,1699,1699,2022,2022-06
100490,7,2118,6298,2026-01-01,1,10999,10999,2026,2026-01
100491,10,2108,6401,2023-10-01,1,36990,36990,2023,2023-10
100492,1,2040,6331,2026-03-17,1,1199,1199,2026,2026-03
100493,3,2066,6351,2026-02-03,2,23990,47980,2026,2026-02
100494,4,2101,6236,2026-02-17,1,38990,38990,2026,2026-02
100495,4,2077,6395,2023-12-16,2,34990,69980,2023,2023-12
100496,9,2067,6308,2025-06-12,1,15990,15990,2025,2025-06
100497,1,2060,6209,2025-07-02,1,1499,1499,2025,2025-07
100498,7,2090,6484,2025-01-29,2,30990,61980,2025,2025-01
100499,9,2070,6193,2024-08-16,1,10990,10990,2024,2024-08
100500,9,2050,6233,2024-10-19,1,12499,12499,2024,2024-10
100501,2,2014,6079,2024-05-28,1,114900,114900,2024,2024-05
100502,6,2113,6418,2024-10-11,1,9499,9499,2024,2024-10
100503,9,2062,6176,2025-11-24,1,72990,72990,2025,2025-11
100504,9,2099,6262,2026-02-12,1,5999,5999,2026,2026-02
100505,9,2037,6488,2024-09-03,1,10499,10499,2024,2024-09
100506,2,2046,6333,2024-08-29,1,2799,2799,2024,2024-08
100507,3,2018,6199,2024-01-01,1,84990,84990,2024,2024-01
100508,1,2031,6305,2025-05-28,1,9499,9499,2025,2025-05
100509,6,2115,6172,2024-11-22,1,3499,3499,2024,2024-11
100510,1,2020,6013,2026-03-14,1,59990,59990,2026,2026-03
100511,10,2037,6310,2023-11-11,1,10499,10499,2023,2023-11
100512,6,2077,6455,2025-03-13,1,34990,34990,2025,2025-03
100513,4,2013,6226,2023-01-24,1,47990,47990,2023,2023-01
100514,2,2081,6093,2026-02-25,1,34990,34990,2026,2026-02
100515,1,2076,6467,2023-09-09,1,38990,38990,2023,2023-09
100516,7,2113,6456,2026-01-29,1,9499,9499,2026,2026-01
100517,1,2050,6060,2026-03-29,1,12499,12499,2026,2026-03
100518,5,2054,6054,2023-03-05,3,4799,14397,2023,2023-03
100519,10,2058,6140,2024-12-13,1,9999,9999,2024,2024-12
100520,1,2114,6337,2026-02-15,2,7999,15998,2026,2026-02
100521,7,2078,6337,2024-12-15,1,29990,29990,2024,2024-12
100522,2,2090,6141,2024-08-25,1,30990,30990,2024,2024-08
100523,10,2027,6284,2023-09-22,1,22990,22990,2023,2023-09
100524,6,2055,6069,2025-12-25,1,5499,5499,2025,2025-12
100525,10,2047,6061,2024-11-10,1,5999,5999,2024,2024-11
100526,6,2082,6451,2025-10-25,2,46990,93980,2025,2025-10
100527,9,2032,6442,2024-04-21,1,11499,11499,2024,2024-04
100528,1,2068,6345,2025-12-07,1,18990,18990,2025,2025-12
100529,1,2053,6426,2025-02-17,1,750,750,2025,2025-02
100530,5,2087,6098,2023-01-17,1,19990,19990,2023,2023-01
100531,10,2061,6052,2026-02-25,1,44900,44900,2026,2026-02
100532,5,2024,6400,2024-10-03,1,24990,24990,2024,2024-10
100533,4,2003,6400,2025-09-12,1,27999,27999,2025,2025-09
100534,1,2062,6077,2024-08-22,1,72990,72990,2024,2024-08
100535,4,2113,6297,2026-02-25,1,9499,9499,2026,2026-02
100536,5,2057,6002,2023-06-30,1,1199,1199,2023,2023-06
100537,6,2023,6061,2024-01-09,1,42990,42990,2024,2024-01
100538,3,2119,6469,2024-07-15,1,9999,9999,2024,2024-07
100539,2,2084,6396,2025-12-08,1,49990,49990,2025,2025-12
100540,6,2059,6097,2025-11-07,2,3499,6998,2025,2025-11
100541,7,2099,6085,2025-09-24,1,5999,5999,2025,2025-09
100542,10,2103,6383,2025-08-27,1,32990,32990,2025,2025-08
100543,10,2073,6009,2024-02-05,1,27990,27990,2024,2024-02
100544,6,2027,6226,2025-01-12,1,22990,22990,2025,2025-01
100545,10,2033,6004,2025-12-06,1,12999,12999,2025,2025-12
100546,6,2114,6315,2026-02-04,2,7999,15998,2026,2026-02
100547,3,2024,6444,2025-11-14,1,24990,24990,2025,2025-11
100548,3,2066,6292,2024-08-20,1,23990,23990,2024,2024-08
100549,8,2099,6398,2026-03-18,1,5999,5999,2026,2026-03
100550,4,2015,6268,2025-10-19,1,44990,44990,2025,2025-10
100551,6,2064,6029,2026-02-06,1,19990,19990,2026,2026-02
100552,10,2026,6060,2026-03-23,1,29990,29990,2026,2026-03
100553,10,2020,6302,2024-07-15,1,59990,59990,2024,2024-07
100554,2,2060,6189,2025-08-08,3,1499,4497,2025,2025-08
100555,1,2115,6322,2025-05-13,1,3499,3499,2025,2025-05
100556,8,2007,6416,2026-03-12,1,25999,25999,2026,2026-03
100557,8,2078,6416,2025-09-01,1,29990,29990,2025,2025-09
100558,8,2111,6096,2024-06-15,1,4799,4799,2024,2024-06
100559,1,2056,6486,2025-01-22,1,1699,1699,2025,2025-01
100560,10,2006,6426,2026-02-01,1,33999,33999,2026,2026-02
100561,8,2032,6471,2026-02-09,1,11499,11499,2026,2026-02
100562,1,2086,6434,2024-02-04,1,17990,17990,2024,2024-02
100563,5,2049,6498,2024-06-08,1,21990,21990,2024,2024-06
100564,3,2055,6350,2026-02-01,1,5499,5499,2026,2026-02
100565,6,2070,6122,2023-06-30,1,10990,10990,2023,2023-06
100566,8,2107,6064,2025-06-28,1,33990,33990,2025,2025-06
100567,3,2031,6093,2024-08-31,1,9499,9499,2024,2024-08
100568,7,2041,6013,2026-02-13,1,24990,24990,2026,2026-02
100569,3,2008,6146,2024-10-30,1,22999,22999,2024,2024-10
100570,6,2065,6406,2025-10-25,2,29990,59980,2025,2025-10
100571,8,2039,6366,2023-01-12,1,1999,1999,2023,2023-01
100572,6,2102,6440,2023-12-10,1,30990,30990,2023,2023-12
100573,4,2007,6164,2025-11-14,1,25999,25999,2025,2025-11
100574,7,2025,6370,2023-06-16,1,33990,33990,2023,2023-06
100575,9,2086,6203,2026-01-03,1,17990,17990,2026,2026-01
100576,5,2084,6166,2026-02-28,1,49990,49990,2026,2026-02
100577,8,2038,6492,2024-11-08,1,1799,1799,2024,2024-11
100578,3,2036,6223,2024-11-29,1,18999,18999,2024,2024-11
100579,4,2060,6462,2026-03-12,2,1499,2998,2026,2026-03
100580,7,2019,6091,2026-03-01,1,52990,52990,2026,2026-03
100581,4,2006,6337,2026-01-28,1,33999,33999,2026,2026-01
100582,4,2020,6032,2022-08-04,1,59990,59990,2022,2022-08
100583,10,2025,6308,2026-01-12,1,33990,33990,2026,2026-01
100584,5,2056,6238,2024-10-09,1,1699,1699,2024,2024-10
100585,5,2111,6080,2026-03-16,1,4799,4799,2026,2026-03
100586,3,2107,6121,2024-07-24,1,33990,33990,2024,2024-07
100587,5,2041,6058,2025-04-07,1,24990,24990,2025,2025-04
100588,2,2002,6441,2025-01-11,1,79900,79900,2025,2025-01
100589,7,2019,6027,2025-08-10,2,52990,105980,2025,2025-08
100590,1,2091,6021,2025-08-18,1,12499,12499,2025,2025-08
100591,2,2042,6245,2023-01-31,1,26990,26990,2023,2023-01
100592,5,2044,6307,2025-02-05,1,9499,9499,2025,2025-02
100593,3,2002,6179,2025-09-23,2,79900,159800,2025,2025-09
100594,6,2060,6276,2026-01-12,1,1499,1499,2026,2026-01
100595,7,2108,6434,2023-04-24,2,36990,73980,2023,2023-04
100596,9,2068,6466,2024-07-03,1,18990,18990,2024,2024-07
100597,7,2079,6361,2025-10-03,2,21990,43980,2025,2025-10
100598,7,2088,6477,2024-02-29,1,18990,18990,2024,2024-02
100599,8,2071,6130,2026-01-28,1,24990,24990,2026,2026-01
100600,7,2003,6297,2026-03-01,1,27999,27999,2026,2026-03
100601,5,2109,6052,2026-02-15,2,42990,85980,2026,2026-02
100602,9,2074,6485,2024-12-16,1,44990,44990,2024,2024-12
100603,9,2115,6489,2024-06-12,1,3499,3499,2024,2024-06
100604,2,2034,6088,2025-10-21,2,13499,26998,2025,2025-10
100605,10,2090,6464,2024-05-04,2,30990,61980,2024,2024-05
100606,6,2067,6323,2024-01-10,1,15990,15990,2024,2024-01
100607,8,2069,6278,2025-03-31,1,14990,14990,2025,2025-03
100608,4,2040,6066,2024-03-30,1,1199,1199,2024,2024-03
100609,6,2007,6081,2026-03-21,1,25999,25999,2026,2026-03
100610,7,2048,6351,2025-11-24,1,1999,1999,2025,2025-11
100611,10,2007,6500,2025-06-06,1,25999,25999,2025,2025-06
100612,5,2099,6371,2025-09-26,1,5999,5999,2025,2025-09
100613,1,2116,6496,2024-10-14,1,7499,7499,2024,2024-10
100614,8,2119,6324,2024-12-21,1,9999,9999,2024,2024-12
100615,10,2022,6137,2024-10-19,1,99990,99990,2024,2024-10
100616,6,2096,6301,2023-11-23,1,34990,34990,2023,2023-11
100617,4,2038,6021,2025-11-19,1,1799,1799,2025,2025-11
100618,6,2118,6452,2026-02-21,1,10999,10999,2026,2026-02
100619,7,2113,6474,2024-05-17,1,9499,9499,2024,2024-05
100620,2,2032,6091,2024-05-21,1,11499,11499,2024,2024-05
100621,9,2117,6286,2025-12-25,1,5999,5999,2025,2025-12
100622,7,2013,6135,2026-01-29,1,47990,47990,2026,2026-01
100623,1,2045,6331,2026-03-27,1,22990,22990,2026,2026-03
100624,4,2052,6411,2025-05-24,1,15999,15999,2025,2025-05
100625,5,2060,6223,2024-12-30,1,1499,1499,2024,2024-12
100626,6,2004,6440,2024-03-03,1,21999,21999,2024,2024-03
100627,1,2107,6403,2025-08-17,1,33990,33990,2025,2025-08
100628,4,2038,6180,2026-01-25,1,1799,1799,2026,2026-01
100629,9,2047,6068,2025-08-25,1,5999,5999,2025,2025-08
100630,3,2067,6174,2025-09-23,1,15990,15990,2025,2025-09
100631,8,2048,6372,2025-03-10,1,1999,1999,2025,2025-03
100632,6,2034,6164,2025-03-01,1,13499,13499,2025,2025-03
100633,4,2036,6420,2026-01-06,1,18999,18999,2026,2026-01
100634,2,2114,6084,2025-03-19,1,7999,7999,2025,2025-03
100635,10,2041,6031,2023-06-20,1,24990,24990,2023,2023-06
100636,8,2049,6363,2024-09-24,1,21990,21990,2024,2024-09
100637,7,2018,6250,2025-05-08,1,84990,84990,2025,2025-05
100638,3,2107,6320,2024-08-19,1,33990,33990,2024,2024-08
100639,6,2120,6299,2026-01-15,1,12499,12499,2026,2026-01
100640,4,2076,6366,2024-11-04,1,38990,38990,2024,2024-11
100641,5,2085,6064,2023-07-02,1,29990,29990,2023,2023-07
100642,4,2063,6491,2025-07-01,1,34990,34990,2025,2025-07
100643,7,2080,6058,2024-12-10,1,52990,52990,2024,2024-12
100644,3,2095,6368,2025-01-22,1,14999,14999,2025,2025-01
100645,8,2060,6074,2023-12-15,1,1499,1499,2023,2023-12
100646,3,2075,6072,2026-03-11,1,13990,13990,2026,2026-03
100647,5,2096,6392,2024-12-02,1,34990,34990,2024,2024-12
100648,10,2046,6434,2024-09-10,1,2799,2799,2024,2024-09
100649,10,2082,6081,2026-03-26,1,46990,46990,2026,2026-03
100650,5,2117,6091,2024-05-23,1,5999,5999,2024,2024-05
100651,2,2101,6420,2026-01-12,1,38990,38990,2026,2026-01
100652,7,2100,6203,2025-12-01,1,1699,1699,2025,2025-12
100653,7,2037,6139,2025-04-27,1,10499,10499,2025,2025-04
100654,1,2071,6208,2025-12-24,1,24990,24990,2025,2025-12
100655,7,2089,6469,2024-09-25,1,38990,38990,2024,2024-09
100656,7,2105,6026,2024-03-17,1,24990,24990,2024,2024-03
100657,6,2045,6087,2025-06-26,1,22990,22990,2025,2025-06
100658,6,2056,6312,2026-02-10,1,1699,1699,2026,2026-02
100659,7,2080,6362,2025-07-22,1,52990,52990,2025,2025-07
100660,5,2026,6400,2024-05-17,1,29990,29990,2024,2024-05
100661,6,2077,6235,2025-06-22,1,34990,34990,2025,2025-06
100662,3,2100,6086,2026-03-03,1,1699,1699,2026,2026-03
100663,1,2036,6133,2025-10-04,1,18999,18999,2025,2025-10
100664,10,2072,6463,2025-01-28,1,32990,32990,2025,2025-01
100665,5,2087,6138,2026-03-02,1,19990,19990,2026,2026-03
100666,4,2023,6295,2023-12-21,1,42990,42990,2023,2023-12
100667,9,2082,6203,2026-03-10,1,46990,46990,2026,2026-03
100668,6,2110,6417,2025-09-01,1,31990,31990,2025,2025-09
100669,3,2013,6013,2026-03-06,1,47990,47990,2026,2026-03
100670,3,2008,6174,2022-12-06,1,22999,22999,2022,2022-12
100671,3,2023,6368,2023-05-14,1,42990,42990,2023,2023-05
100672,6,2012,6008,2022-08-11,1,56990,56990,2022,2022-08
100673,5,2104,6083,2025-05-09,1,44990,44990,2025,2025-05
100674,8,2117,6039,2025-09-01,1,5999,5999,2025,2025-09
100675,9,2106,6215,2025-01-05,1,41990,41990,2025,2025-01
100676,1,2010,6376,2024-02-06,1,19999,19999,2024,2024-02
100677,9,2084,6350,2026-03-17,1,49990,49990,2026,2026-03
100678,8,2075,6305,2024-04-05,1,13990,13990,2024,2024-04
100679,4,2109,6016,2026-01-28,1,42990,42990,2026,2026-01
100680,2,2003,6062,2025-07-14,1,27999,27999,2025,2025-07
100681,8,2105,6223,2025-09-24,1,24990,24990,2025,2025-09
100682,9,2107,6231,2024-03-06,1,33990,33990,2024,2024-03
100683,9,2085,6152,2025-12-09,2,29990,59980,2025,2025-12
100684,7,2107,6057,2024-01-12,1,33990,33990,2024,2024-01
100685,10,2042,6212,2026-01-07,1,26990,26990,2026,2026-01
100686,3,2108,6411,2025-01-30,1,36990,36990,2025,2025-01
100687,9,2029,6478,2025-11-29,1,25990,25990,2025,2025-11
100688,8,2007,6077,2024-10-01,3,25999,77997,2024,2024-10
100689,5,2088,6220,2025-07-07,1,18990,18990,2025,2025-07
100690,8,2050,6166,2025-07-13,1,12499,12499,2025,2025-07
100691,3,2035,6227,2025-10-08,1,3499,3499,2025,2025-10
100692,7,2002,6117,2026-03-01,1,79900,79900,2026,2026-03
100693,1,2068,6167,2022-03-04,2,18990,37980,2022,2022-03
100694,6,2099,6451,2024-11-30,1,5999,5999,2024,2024-11
100695,6,2011,6181,2026-03-27,1,79990,79990,2026,2026-03
100696,8,2035,6422,2024-06-17,1,3499,3499,2024,2024-06
100697,4,2039,6499,2024-01-15,2,1999,3998,2024,2024-01
100698,6,2014,6399,2024-05-17,1,114900,114900,2024,2024-05
100699,5,2047,6160,2025-07-12,1,5999,5999,2025,2025-07
100700,9,2084,6471,2026-02-14,1,49990,49990,2026,2026-02
100701,7,2018,6409,2026-02-07,1,84990,84990,2026,2026-02
100702,8,2058,6051,2026-02-14,1,9999,9999,2026,2026-02
100703,6,2011,6477,2023-11-11,2,79990,159980,2023,2023-11
100704,8,2092,6118,2025-03-06,1,13999,13999,2025,2025-03
100705,8,2089,6059,2026-03-16,1,38990,38990,2026,2026-03
100706,1,2071,6126,2023-02-08,1,24990,24990,2023,2023-02
100707,7,2075,6022,2024-07-01,1,13990,13990,2024,2024-07
100708,9,2107,6076,2024-10-22,2,33990,67980,2024,2024-10
100709,10,2070,6297,2026-02-28,1,10990,10990,2026,2026-02
100710,9,2078,6481,2025-04-17,1,29990,29990,2025,2025-04
100711,3,2093,6072,2025-05-17,1,29990,29990,2025,2025-05
100712,10,2063,6386,2026-03-30,1,34990,34990,2026,2026-03
100713,8,2064,6354,2025-12-27,1,19990,19990,2025,2025-12
100714,1,2109,6094,2024-04-22,3,42990,128970,2024,2024-04
100715,9,2021,6159,2026-02-11,1,38990,38990,2026,2026-02
100716,6,2010,6047,2024-06-09,1,19999,19999,2024,2024-06
100717,6,2016,6285,2023-12-28,1,51990,51990,2023,2023-12
100718,3,2036,6104,2026-03-28,1,18999,18999,2026,2026-03
100719,2,2073,6304,2024-08-09,1,27990,27990,2024,2024-08
100720,7,2057,6481,2025-10-25,1,1199,1199,2025,2025-10
100721,6,2100,6356,2024-04-05,1,1699,1699,2024,2024-04
100722,5,2109,6189,2024-07-10,1,42990,42990,2024,2024-07
100723,9,2006,6174,2025-09-24,1,33999,33999,2025,2025-09
100724,7,2012,6048,2026-03-26,1,56990,56990,2026,2026-03
100725,3,2088,6327,2025-12-28,1,18990,18990,2025,2025-12
100726,6,2069,6324,2026-03-18,1,14990,14990,2026,2026-03
100727,9,2017,6375,2026-01-28,1,64990,64990,2026,2026-01
100728,3,2060,6313,2023-05-31,1,1499,1499,2023,2023-05
100729,6,2106,6158,2026-03-29,1,41990,41990,2026,2026-03
100730,1,2079,6075,2024-09-27,1,21990,21990,2024,2024-09
100731,6,2047,6249,2025-10-29,3,5999,17997,2025,2025-10
100732,3,2028,6264,2025-11-14,1,32990,32990,2025,2025-11
100733,3,2057,6248,2025-09-21,2,1199,2398,2025,2025-09
100734,9,2021,6051,2025-09-23,2,38990,77980,2025,2025-09
100735,8,2005,6045,2024-04-16,1,12999,12999,2024,2024-04
100736,9,2048,6068,2026-03-19,3,1999,5997,2026,2026-03
100737,9,2051,6139,2024-04-10,1,9499,9499,2024,2024-04
100738,4,2094,6179,2026-01-04,1,37990,37990,2026,2026-01
100739,3,2013,6041,2024-07-30,1,47990,47990,2024,2024-07
100740,3,2038,6098,2022-11-03,1,1799,1799,2022,2022-11
100741,2,2053,6092,2025-04-22,1,750,750,2025,2025-04
100742,5,2081,6387,2025-05-28,3,34990,104970,2025,2025-05
100743,9,2029,6155,2025-10-21,1,25990,25990,2025,2025-10
100744,7,2059,6286,2023-04-29,1,3499,3499,2023,2023-04
100745,10,2009,6417,2025-08-30,1,10999,10999,2025,2025-08
100746,8,2072,6294,2026-03-31,1,32990,32990,2026,2026-03
100747,6,2096,6043,2024-07-24,1,34990,34990,2024,2024-07
100748,4,2120,6301,2022-11-18,1,12499,12499,2022,2022-11
100749,10,2057,6479,2024-11-16,2,1199,2398,2024,2024-11
100750,6,2093,6335,2026-02-03,1,29990,29990,2026,2026-02
100751,2,2080,6460,2023-03-10,1,52990,52990,2023,2023-03
100752,7,2054,6500,2024-08-04,1,4799,4799,2024,2024-08
100753,3,2017,6290,2025-08-26,1,64990,64990,2025,2025-08
100754,4,2027,6343,2024-07-05,2,22990,45980,2024,2024-07
100755,3,2074,6154,2024-12-06,1,44990,44990,2024,2024-12
100756,8,2018,6494,2026-01-24,1,84990,84990,2026,2026-01
100757,3,2027,6188,2026-02-24,1,22990,22990,2026,2026-02
100758,8,2117,6226,2025-05-03,1,5999,5999,2025,2025-05
100759,1,2114,6363,2026-03-31,1,7999,7999,2026,2026-03
100760,9,2041,6341,2025-10-17,1,24990,24990,2025,2025-10
100761,1,2098,6241,2024-07-25,1,2799,2799,2024,2024-07
100762,5,2069,6458,2022-05-21,1,14990,14990,2022,2022-05
100763,4,2114,6057,2024-04-06,1,7999,7999,2024,2024-04
100764,2,2020,6487,2025-07-04,1,59990,59990,2025,2025-07
100765,5,2045,6071,2025-05-21,1,22990,22990,2025,2025-05
100766,7,2041,6448,2025-11-17,1,24990,24990,2025,2025-11
100767,9,2099,6319,2025-05-30,1,5999,5999,2025,2025-05
100768,8,2071,6494,2025-10-27,1,24990,24990,2025,2025-10
100769,5,2012,6136,2025-07-02,1,56990,56990,2025,2025-07
100770,6,2069,6297,2026-03-22,1,14990,14990,2026,2026-03
100771,10,2118,6473,2023-08-26,1,10999,10999,2023,2023-08
100772,5,2085,6360,2025-05-22,1,29990,29990,2025,2025-05
100773,5,2018,6295,2024-10-12,1,84990,84990,2024,2024-10
100774,9,2044,6168,2024-09-03,2,9499,18998,2024,2024-09
100775,4,2068,6363,2025-03-25,1,18990,18990,2025,2025-03
100776,6,2050,6167,2023-09-18,1,12499,12499,2023,2023-09
100777,9,2089,6428,2026-03-02,1,38990,38990,2026,2026-03
100778,2,2007,6231,2025-08-24,1,25999,25999,2025,2025-08
100779,4,2081,6130,2026-02-12,3,34990,104970,2026,2026-02
100780,5,2078,6328,2025-06-07,1,29990,29990,2025,2025-06
100781,1,2040,6008,2022-05-14,1,1199,1199,2022,2022-05
100782,10,2010,6192,2022-05-03,1,19999,19999,2022,2022-05
100783,9,2009,6436,2025-03-11,1,10999,10999,2025,2025-03
100784,2,2063,6224,2026-01-31,1,34990,34990,2026,2026-01
100785,10,2020,6228,2026-03-07,1,59990,59990,2026,2026-03
100786,7,2101,6291,2025-12-05,1,38990,38990,2025,2025-12
100787,4,2116,6395,2025-04-11,1,7499,7499,2025,2025-04
100788,3,2070,6266,2024-12-08,1,10990,10990,2024,2024-12
100789,4,2118,6230,2023-05-24,1,10999,10999,2023,2023-05
100790,10,2076,6379,2024-02-08,1,38990,38990,2024,2024-02
100791,6,2003,6045,2025-07-21,1,27999,27999,2025,2025-07
100792,9,2004,6076,2026-03-04,1,21999,21999,2026,2026-03
100793,5,2047,6225,2025-04-13,1,5999,5999,2025,2025-04
100794,4,2093,6359,2022-08-14,2,29990,59980,2022,2022-08
