order_id,store_id,product_id,customer_id,order_date,quantity,selling_price,revenue
100537,6,2023,6061,09-01-2024,1,42990,42990
100538,3,2119,6469,15-07-2024,1,9999,9999
100539,2,2084,6396,08-12-2025,1,49990,49990
100540,6,2059,6097,07-11-2025,2,3499,6998
100541,7,2099,6085,24-09-2025,1,5999,5999
100542,10,2103,6383,27-08-2025,1,32990,32990
100543,10,2073,6009,05-02-2024,1,27990,27990
100544,6,2027,6226,12-01-2025,1,22990,22990
100545,10,2033,6004,06-12-2025,1,12999,12999
100546,6,2114,6315,04-02-2026,2,7999,15998
100547,3,2024,6444,14-11-2025,1,24990,24990
100548,3,2066,6292,20-08-2024,1,23990,23990
100549,8,2099,6398,18-03-2026,1,5999,5999
100550,4,2015,6268,19-10-2025,1,44990,44990
100551,6,2064,6029,06-02-2026,1,19990,19990
100552,10,2026,6060,23-03-2026,1,29990,29990
100553,10,2020,6302,15-07-2024,1,59990,59990
100554,2,2060,6189,08-08-2025,3,1499,4497
100555,1,2115,6322,13-05-2025,1,3499,3499
100556,8,2007,6416,12-03-2026,1,25999,25999
100557,8,2078,6416,01-09-2025,1,29990,29990
100558,8,2111,6096,15-06-2024,1,4799,4799
100559,1,2056,6486,22-01-2025,1,1699,1699
100560,10,2006,6426,01-02-2026,1,33999,33999
100561,8,2032,6471,09-02-2026,1,11499,11499
100562,1,2086,6434,04-02-2024,1,17990,17990
100563,5,2049,6498,08-06-2024,1,21990,21990
100564,3,2055,6350,01-02-2026,1,5499,5499
100565,6,2070,6122,30-06-2023,1,10990,10990
100566,8,2107,6064,28-06-2025,1,33990,33990
100567,3,2031,6093,31-08-2024,1,9499,9499
100568,7,2041,6013,13-02-2026,1,24990,24990
100569,3,2008,6146,30-10-2024,1,22999,22999
100570,6,2065,6406,25-10-2025,2,29990,59980
100571,8,2039,6366,12-01-2023,1,1999,1999
100572,6,2102,6440,10-12-2023,1,30990,30990
100573,4,2007,6164,14-11-2025,1,25999,25999
100574,7,2025,6370,16-06-2023,1,33990,33990
100575,9,2086,6203,03-01-2026,1,17990,17990
100576,5,2084,6166,28-02-2026,1,49990,49990
100577,8,2038,6492,08-11-2024,1,1799,1799
100578,3,2036,6223,29-11-2024,1,18999,18999
100579,4,2060,6462,12-03-2026,2,1499,2998
100580,7,2019,6091,01-03-2026,1,52990,52990
100581,4,2006,6337,28-01-2026,1,33999,33999
100582,4,2020,6032,04-08-2022,1,59990,59990
100583,10,2025,6308,12-01-2026,1,33990,33990
100584,5,2056,6238,09-10-2024,1,1699,1699
100585,5,2111,6080,16-03-2026,1,4799,4799
100586,3,2107,6121,24-07-2024,1,33990,33990
100587,5,2041,6058,07-04-2025,1,24990,24990
100588,2,2002,6441,11-01-2025,1,79900,79900
100589,7,2019,6027,10-08-2025,2,52990,105980
100590,1,2091,6021,18-08-2025,1,12499,12499
100591,2,2042,6245,31-01-2023,1,26990,26990
100592,5,2044,6307,05-02-2025,1,9499,9499
100593,3,2002,6179,23-09-2025,2,79900,159800
100594,6,2060,6276,12-01-2026,1,1499,1499
100595,7,2108,6434,24-04-2023,2,36990,73980
100596,9,2068,6466,03-07-2024,1,18990,18990
100597,7,2079,6361,03-10-2025,2,21990,43980
100598,7,2088,6477,29-02-2024,1,18990,18990
100599,8,2071,6130,28-01-2026,1,24990,24990
100600,7,2003,6297,01-03-2026,1,27999,27999
100601,5,2109,6052,15-02-2026,2,42990,85980
100602,9,2074,6485,16-12-2024,1,44990,44990
100603,9,2115,6489,12-06-2024,1,3499,3499
100604,2,2034,6088,21-10-2025,2,13499,26998
100605,10,2090,6464,04-05-2024,2,30990,61980
100606,6,2067,6323,10-01-2024,1,15990,15990
100607,8,2069,6278,31-03-2025,1,14990,14990
100608,4,2040,6066,30-03-2024,1,1199,1199
100609,6,2007,6081,21-03-2026,1,25999,25999
100610,7,2048,6351,24-11-2025,1,1999,1999
100611,10,2007,6500,06-06-2025,1,25999,25999
100612,5,2099,6371,26-09-2025,1,5999,5999
100613,1,2116,6496,14-10-2024,1,7499,7499
100614,8,2119,6324,21-12-2024,1,9999,9999
100615,10,2022,6137,19-10-2024,1,99990,99990
100616,6,2096,6301,23-11-2023,1,34990,34990
100617,4,2038,6021,19-11-2025,1,1799,1799
100618,6,2118,6452,21-02-2026,1,10999,10999
100619,7,2113,6474,17-05-2024,1,9499,9499
100620,2,2032,6091,21-05-2024,1,11499,11499
100621,9,2117,6286,25-12-2025,1,5999,5999
100622,7,2013,6135,29-01-2026,1,47990,47990
100623,1,2045,6331,27-03-2026,1,22990,22990
100624,4,2052,6411,24-05-2025,1,15999,15999
100625,5,2060,6223,30-12-2024,1,1499,1499
100626,6,2004,6440,03-03-2024,1,21999,21999
100627,1,2107,6403,17-08-2025,1,33990,33990
100628,4,2038,6180,25-01-2026,1,1799,1799
100629,9,2047,6068,25-08-2025,1,5999,5999
100630,3,2067,6174,23-09-2025,1,15990,15990
100631,8,2048,6372,10-03-2025,1,1999,1999
100632,6,2034,6164,01-03-2025,1,13499,13499
100633,4,2036,6420,06-01-2026,1,18999,18999
100634,2,2114,6084,19-03-2025,1,7999,7999
100635,10,2041,6031,20-06-2023,1,24990,24990
100636,8,2049,6363,24-09-2024,1,21990,21990
100637,7,2018,6250,08-05-2025,1,84990,84990
100638,3,2107,6320,19-08-2024,1,33990,33990
100639,6,2120,6299,15-01-2026,1,12499,12499
100640,4,2076,6366,04-11-2024,1,38990,38990
100641,5,2085,6064,02-07-2023,1,29990,29990
100642,4,2063,6491,01-07-2025,1,34990,34990
100643,7,2080,6058,10-12-2024,1,52990,52990
100644,3,2095,6368,22-01-2025,1,14999,14999
100645,8,2060,6074,15-12-2023,1,1499,1499
100646,3,2075,6072,11-03-2026,1,13990,13990
100647,5,2096,6392,02-12-2024,1,34990,34990
100648,10,2046,6434,10-09-2024,1,2799,2799
100649,10,2082,6081,26-03-2026,1,46990,46990
100650,5,2117,6091,23-05-2024,1,5999,5999
100651,2,2101,6420,12-01-2026,1,38990,38990
100652,7,2100,6203,01-12-2025,1,1699,1699
100653,7,2037,6139,27-04-2025,1,10499,10499
100654,1,2071,6208,24-12-2025,1,24990,24990
100655,7,2089,6469,25-09-2024,1,38990,38990
100656,7,2105,6026,17-03-2024,1,24990,24990
100657,6,2045,6087,26-06-2025,1,22990,22990
100658,6,2056,6312,10-02-2026,1,1699,1699
100659,7,2080,6362,22-07-2025,1,52990,52990
100660,5,2026,6400,17-05-2024,1,29990,29990
100661,6,2077,6235,22-06-2025,1,34990,34990
100662,3,2100,6086,03-03-2026,1,1699,1699
100663,1,2036,6133,04-10-2025,1,18999,18999
100664,10,2072,6463,28-01-2025,1,32990,32990
100665,5,2087,6138,02-03-2026,1,19990,19990
100666,4,2023,6295,21-12-2023,1,42990,42990
100667,9,2082,6203,10-03-2026,1,46990,46990
100668,6,2110,6417,01-09-2025,1,31990,31990
100669,3,2013,6013,06-03-2026,1,47990,47990
100670,3,2008,6174,06-12-2022,1,22999,22999
100671,3,2023,6368,14-05-2023,1,42990,42990
100672,6,2012,6008,11-08-2022,1,56990,56990
100673,5,2104,6083,09-05-2025,1,44990,44990
100674,8,2117,6039,01-09-2025,1,5999,5999
100675,9,2106,6215,05-01-2025,1,41990,41990
100676,1,2010,6376,06-02-2024,1,19999,19999
100677,9,2084,6350,17-03-2026,1,49990,49990
100678,8,2075,6305,05-04-2024,1,13990,13990
100679,4,2109,6016,28-01-2026,1,42990,42990
100680,2,2003,6062,14-07-2025,1,27999,27999
100681,8,2105,6223,24-09-2025,1,24990,24990
100682,9,2107,6231,06-03-2024,1,33990,33990
100683,9,2085,6152,09-12-2025,2,29990,59980
100684,7,2107,6057,12-01-2024,1,33990,33990
100685,10,2042,6212,07-01-2026,1,26990,26990
100686,3,2108,6411,30-01-2025,1,36990,36990
100687,9,2029,6478,29-11-2025,1,25990,25990
100688,8,2007,6077,01-10-2024,3,25999,77997
100689,5,2088,6220,07-07-2025,1,18990,18990
100690,8,2050,6166,13-07-2025,1,12499,12499
100691,3,2035,6227,08-10-2025,1,3499,3499
100692,7,2002,6117,01-03-2026,1,79900,79900
100693,1,2068,6167,04-03-2022,2,18990,37980
100694,6,2099,6451,30-11-2024,1,5999,5999
100695,6,2011,6181,27-03-2026,1,79990,79990
100696,8,2035,6422,17-06-2024,1,3499,3499
100697,4,2039,6499,15-01-2024,2,1999,3998
100698,6,2014,6399,17-05-2024,1,114900,114900
100699,5,2047,6160,12-07-2025,1,5999,5999
100700,9,2084,6471,14-02-2026,1,49990,49990
100701,7,2018,6409,07-02-2026,1,84990,84990
100702,8,2058,6051,14-02-2026,1,9999,9999
100703,6,2011,6477,11-11-2023,2,79990,159980
100704,8,2092,6118,06-03-2025,1,13999,13999
100705,8,2089,6059,16-03-2026,1,38990,38990
100706,1,2071,6126,08-02-2023,1,24990,24990
100707,7,2075,6022,01-07-2024,1,13990,13990
100708,9,2107,6076,22-10-2024,2,33990,67980
100709,10,2070,6297,28-02-2026,1,10990,10990
100710,9,2078,6481,17-04-2025,1,29990,29990
100711,3,2093,6072,17-05-2025,1,29990,29990
100712,10,2063,6386,30-03-2026,1,34990,34990
100713,8,2064,6354,27-12-2025,1,19990,19990
100714,1,2109,6094,22-04-2024,3,42990,128970
100715,9,2021,6159,11-02-2026,1,38990,38990
100716,6,2010,6047,09-06-2024,1,19999,19999
100717,6,2016,6285,28-12-2023,1,51990,51990
100718,3,2036,6104,28-03-2026,1,18999,18999
100719,2,2073,6304,09-08-2024,1,27990,27990
100720,7,2057,6481,25-10-2025,1,1199,1199
100721,6,2100,6356,05-04-2024,1,1699,1699
100722,5,2109,6189,10-07-2024,1,42990,42990
100723,9,2006,6174,24-09-2025,1,33999,33999
100724,7,2012,6048,26-03-2026,1,56990,56990
100725,3,2088,6327,28-12-2025,1,18990,18990
100726,6,2069,6324,18-03-2026,1,14990,14990
100727,9,2017,6375,28-01-2026,1,64990,64990
100728,3,2060,6313,31-05-2023,1,1499,1499
100729,6,2106,6158,29-03-2026,1,41990,41990
100730,1,2079,6075,27-09-2024,1,21990,21990
100731,6,2047,6249,29-10-2025,3,5999,17997
100732,3,2028,6264,14-11-2025,1,32990,32990
100733,3,2057,6248,21-09-2025,2,1199,2398
100734,9,2021,6051,23-09-2025,2,38990,77980
100735,8,2005,6045,16-04-2024,1,12999,12999
100736,9,2048,6068,19-03-2026,3,1999,5997
100737,9,2051,6139,10-04-2024,1,9499,9499
100738,4,2094,6179,04-01-2026,1,37990,37990
100739,3,2013,6041,30-07-2024,1,47990,47990
100740,3,2038,6098,03-11-2022,1,1799,1799
100741,2,2053,6092,22-04-2025,1,750,750
100742,5,2081,6387,28-05-2025,3,34990,104970
100743,9,2029,6155,21-10-2025,1,25990,25990
100744,7,2059,6286,29-04-2023,1,3499,3499
100745,10,2009,6417,30-08-2025,1,10999,10999
100746,8,2072,6294,31-03-2026,1,32990,32990
100747,6,2096,6043,24-07-2024,1,34990,34990
100748,4,2120,6301,18-11-2022,1,12499,12499
100749,10,2057,6479,16-11-2024,2,1199,2398
100750,6,2093,6335,03-02-2026,1,29990,29990
100751,2,2080,6460,10-03-2023,1,52990,52990
100752,7,2054,6500,04-08-2024,1,4799,4799
100753,3,2017,6290,26-08-2025,1,64990,64990
100754,4,2027,6343,05-07-2024,2,22990,45980
100755,3,2074,6154,06-12-2024,1,44990,44990
100756,8,2018,6494,24-01-2026,1,84990,84990
100757,3,2027,6188,24-02-2026,1,22990,22990
100758,8,2117,6226,03-05-2025,1,5999,5999
100759,1,2114,6363,31-03-2026,1,7999,7999
100760,9,2041,6341,17-10-2025,1,24990,24990
100761,1,2098,6241,25-07-2024,1,2799,2799
100762,5,2069,6458,21-05-2022,1,14990,14990
100763,4,2114,6057,06-04-2024,1,7999,7999
100764,2,2020,6487,04-07-2025,1,59990,59990
100765,5,2045,6071,21-05-2025,1,22990,22990
100766,7,2041,6448,17-11-2025,1,24990,24990
100767,9,2099,6319,30-05-2025,1,5999,5999
100768,8,2071,6494,27-10-2025,1,24990,24990
100769,5,2012,6136,02-07-2025,1,56990,56990
100770,6,2069,6297,22-03-2026,1,14990,14990
100771,10,2118,6473,26-08-2023,1,10999,10999
100772,5,2085,6360,22-05-2025,1,29990,29990
100773,5,2018,6295,12-10-2024,1,84990,84990
100774,9,2044,6168,03-09-2024,2,9499,18998
100775,4,2068,6363,25-03-2025,1,18990,18990
100776,6,2050,6167,18-09-2023,1,12499,12499
100777,9,2089,6428,02-03-2026,1,38990,38990
100778,2,2007,6231,24-08-2025,1,25999,25999
100779,4,2081,6130,12-02-2026,3,34990,104970
100780,5,2078,6328,07-06-2025,1,29990,29990
100781,1,2040,6008,14-05-2022,1,1199,1199
100782,10,2010,6192,03-05-2022,1,19999,19999
100783,9,2009,6436,11-03-2025,1,10999,10999
100784,2,2063,6224,31-01-2026,1,34990,34990
100785,10,2020,6228,07-03-2026,1,59990,59990
100786,7,2101,6291,05-12-2025,1,38990,38990
100787,4,2116,6395,11-04-2025,1,7499,7499
100788,3,2070,6266,08-12-2024,1,10990,10990
100789,4,2118,6230,24-05-2023,1,10999,10999
100790,10,2076,6379,08-02-2024,1,38990,38990
100791,6,2003,6045,21-07-2025,1,27999,27999
100792,9,2004,6076,04-03-2026,1,21999,21999
100793,5,2047,6225,13-04-2025,1,5999,5999
100794,4,2093,6359,14-08-2022,2,29990,59980
100795,4,2021,6356,11-06-2022,1,38990,38990
100796,6,2012,6482,05-01-2025,3,56990,170970
100797,9,2075,6150,04-02-2026,1,13990,13990
100798,5,2053,6018,25-08-2023,1,750,750
100799,3,2057,6423,06-10-2025,1,1199,1199
100800,5,2010,6286,30-07-2023,2,19999,39998
100801,3,2004,6168,30-10-2024,1,21999,21999
100802,9,2082,6464,11-10-2025,1,46990,46990
100803,3,2090,6029,19-11-2025,1,30990,30990
100804,7,2031,6323,19-04-2023,1,9499,9499
100805,10,2023,6090,19-10-2024,1,42990,42990
100806,2,2085,6231,10-08-2024,1,29990,29990
100807,2,2100,6365,31-03-2026,1,1699,1699
100808,7,2028,6363,04-11-2025,1,32990,32990
100809,9,2048,6343,21-05-2024,1,1999,1999
100810,7,2074,6396,30-03-2026,1,44990,44990
100811,10,2056,6393,04-11-2024,1,1699,1699
100812,10,2032,6400,24-11-2024,2,11499,22998
100813,7,2004,6137,17-01-2023,2,21999,43998
100814,1,2089,6103,28-08-2023,1,38990,38990
100815,10,2041,6346,13-05-2025,1,24990,24990
100816,6,2072,6395,21-01-2024,1,32990,32990
100817,8,2085,6467,24-04-2025,1,29990,29990
100818,2,2010,6283,02-01-2026,1,19999,19999
100819,6,2061,6020,20-11-2024,1,44900,44900
100820,10,2081,6186,23-07-2025,1,34990,34990
100821,2,2068,6151,31-05-2023,1,18990,18990
100822,3,2099,6395,09-01-2025,1,5999,5999
100823,5,2003,6441,19-10-2024,1,27999,27999
100824,9,2090,6243,09-03-2025,1,30990,30990
100825,5,2090,6278,22-01-2025,1,30990,30990
100826,10,2075,6355,16-04-2025,1,13990,13990
100827,10,2031,6233,08-06-2025,1,9499,9499
100828,5,2097,6351,03-01-2026,1,3999,3999
100829,2,2058,6130,02-01-2026,1,9999,9999
100830,3,2097,6046,21-05-2025,1,3999,3999
100831,10,2082,6272,22-01-2025,2,46990,93980
100832,9,2079,6364,24-12-2025,1,21990,21990
100833,5,2026,6138,11-02-2026,1,29990,29990
100834,1,2012,6283,28-03-2026,1,56990,56990
100835,3,2029,6145,02-07-2024,2,25990,51980
100836,6,2024,6441,12-01-2024,1,24990,24990
100837,5,2023,6017,24-03-2025,1,42990,42990
100838,9,2103,6055,17-09-2023,1,32990,32990
100839,5,2105,6056,22-01-2026,3,24990,74970
100840,9,2001,6474,18-05-2024,3,26999,80997
100841,10,2104,6308,06-08-2025,2,44990,89980
100842,7,2091,6301,03-12-2022,1,12499,12499
100843,5,2018,6464,28-07-2024,1,84990,84990
100844,2,2002,6162,06-10-2025,1,79900,79900
100845,7,2066,6249,02-10-2025,1,23990,23990
100846,4,2007,6434,06-02-2026,1,25999,25999
100847,10,2107,6101,17-03-2024,1,33990,33990
100848,5,2075,6292,01-11-2024,1,13990,13990
100849,6,2067,6019,03-12-2025,1,15990,15990
100850,1,2112,6222,20-02-2025,1,5499,5499
100851,1,2019,6399,03-11-2025,2,52990,105980
100852,1,2001,6456,27-11-2025,1,26999,26999
100853,9,2060,6268,20-12-2025,1,1499,1499
100854,2,2115,6103,29-12-2025,1,3499,3499
100855,3,2048,6472,25-06-2025,1,1999,1999
100856,1,2023,6135,07-03-2026,1,42990,42990
100857,2,2067,6402,11-05-2025,1,15990,15990
100858,5,2097,6085,23-03-2025,1,3999,3999
100859,4,2015,6438,17-01-2026,1,44990,44990
100860,3,2088,6131,09-03-2026,1,18990,18990
100861,2,2003,6062,19-05-2025,2,27999,55998
100862,3,2061,6200,04-11-2024,1,44900,44900
100863,3,2058,6458,22-02-2024,1,9999,9999
100864,4,2032,6384,14-02-2026,1,11499,11499
100865,9,2050,6249,07-01-2026,1,12499,12499
100866,1,2032,6141,15-04-2024,1,11499,11499
100867,6,2057,6473,10-04-2025,3,1199,3597
100868,3,2022,6192,18-12-2022,1,99990,99990
100869,4,2119,6217,25-01-2023,2,9999,19998
100870,1,2015,6021,12-03-2026,1,44990,44990
100871,2,2065,6285,19-02-2024,2,29990,59980
100872,2,2001,6209,27-05-2025,1,26999,26999
100873,5,2025,6119,23-08-2023,1,33990,33990
100874,9,2015,6338,23-11-2025,1,44990,44990
100875,7,2119,6046,13-04-2025,1,9999,9999
100876,5,2008,6437,16-09-2025,2,22999,45998
100877,1,2093,6461,03-01-2023,1,29990,29990
100878,2,2100,6427,06-03-2023,1,1699,1699
100879,5,2089,6423,03-07-2024,1,38990,38990
100880,7,2107,6290,22-04-2025,1,33990,33990
100881,3,2112,6391,16-04-2025,1,5499,5499
100882,6,2022,6181,30-03-2026,2,99990,199980
100883,6,2024,6040,16-01-2026,1,24990,24990
100884,4,2077,6393,02-01-2025,1,34990,34990
100885,9,2075,6340,04-09-2024,1,13990,13990
100886,9,2049,6233,27-11-2024,1,21990,21990
100887,10,2063,6027,01-11-2023,1,34990,34990
100888,9,2111,6315,11-12-2024,1,4799,4799
100889,9,2049,6330,18-03-2026,1,21990,21990
100890,10,2052,6486,20-07-2024,1,15999,15999
100891,1,2112,6065,11-09-2024,1,5499,5499
100892,5,2085,6384,17-02-2026,2,29990,59980
100893,5,2096,6436,03-01-2025,1,34990,34990
100894,1,2094,6358,24-11-2025,1,37990,37990
100895,1,2020,6399,30-08-2025,1,59990,59990
100896,9,2023,6210,29-07-2025,3,42990,128970
100897,10,2096,6291,29-03-2026,1,34990,34990
100898,9,2088,6445,26-03-2026,1,18990,18990
100899,4,2037,6353,29-12-2025,1,10499,10499
100900,5,2095,6449,09-03-2024,2,14999,29998
100901,10,2037,6241,25-08-2025,1,10499,10499
100902,7,2090,6459,13-02-2024,1,30990,30990
100903,3,2064,6087,24-08-2025,2,19990,39980
100904,9,2119,6238,13-01-2026,1,9999,9999
100905,8,2026,6291,13-07-2023,1,29990,29990
100906,1,2019,6126,16-09-2025,1,52990,52990
100907,3,2088,6321,01-03-2026,1,18990,18990
100908,5,2100,6237,18-08-2024,1,1699,1699
100909,3,2065,6191,13-12-2025,1,29990,29990
100910,3,2041,6461,24-09-2022,1,24990,24990
100911,5,2105,6102,03-03-2023,1,24990,24990
100912,10,2066,6365,24-08-2025,1,23990,23990
100913,9,2080,6320,22-12-2025,1,52990,52990
100914,3,2005,6334,08-07-2023,1,12999,12999
100915,9,2055,6401,01-12-2025,1,5499,5499
100916,9,2084,6103,13-11-2024,2,49990,99980
100917,9,2015,6365,22-04-2025,1,44990,44990
100918,3,2004,6119,29-09-2023,1,21999,21999
100919,5,2072,6450,15-11-2025,1,32990,32990
100920,2,2030,6081,19-03-2026,1,35990,35990
100921,7,2093,6455,23-09-2024,1,29990,29990
100922,6,2020,6209,20-08-2025,1,59990,59990
100923,1,2102,6361,31-10-2025,1,30990,30990
100924,10,2039,6034,13-10-2024,1,1999,1999
100925,1,2059,6479,14-06-2025,1,3499,3499
100926,1,2050,6223,16-01-2026,1,12499,12499
100927,7,2106,6206,12-12-2024,1,41990,41990
100928,4,2009,6143,21-06-2024,1,10999,10999
100929,9,2016,6135,08-01-2025,1,51990,51990
100930,1,2072,6119,09-11-2024,3,32990,98970
100931,10,2001,6477,20-12-2025,1,26999,26999
100932,7,2047,6189,09-01-2025,1,5999,5999
100933,9,2045,6436,27-02-2026,1,22990,22990
100934,7,2105,6453,17-02-2026,1,24990,24990
100935,7,2009,6300,19-01-2026,1,10999,10999
100936,2,2076,6290,12-09-2025,1,38990,38990
100937,7,2036,6112,19-09-2023,1,18999,18999
100938,1,2045,6003,01-06-2024,1,22990,22990
100939,5,2118,6384,28-12-2025,1,10999,10999
100940,1,2113,6203,11-01-2026,1,9499,9499
100941,1,2027,6152,01-03-2026,1,22990,22990
100942,2,2060,6200,15-09-2025,2,1499,2998
100943,2,2111,6217,05-05-2025,1,4799,4799
100944,2,2038,6276,18-03-2026,1,1799,1799
100945,2,2060,6404,02-05-2025,1,1499,1499
100946,8,2071,6011,25-06-2023,2,24990,49980
100947,7,2102,6029,20-02-2026,1,30990,30990
100948,7,2044,6477,12-09-2024,1,9499,9499
100949,2,2020,6478,30-03-2026,1,59990,59990
100950,6,2023,6415,15-03-2025,1,42990,42990
100951,6,2114,6173,03-03-2026,1,7999,7999
100952,7,2039,6284,31-01-2026,1,1999,1999
100953,2,2004,6484,23-03-2024,1,21999,21999
100954,1,2064,6309,10-03-2024,1,19990,19990
100955,2,2056,6444,01-12-2025,1,1699,1699
100956,2,2105,6365,20-03-2026,1,24990,24990
100957,3,2035,6131,06-01-2025,1,3499,3499
100958,10,2061,6388,11-04-2023,2,44900,89800
100959,2,2090,6194,25-04-2023,1,30990,30990
100960,3,2069,6147,18-10-2025,2,14990,29980
100961,10,2116,6380,31-10-2025,1,7499,7499
100962,5,2014,6259,14-02-2026,1,114900,114900
100963,6,2018,6415,02-02-2026,3,84990,254970
100964,3,2116,6056,22-02-2026,1,7499,7499
100965,9,2102,6292,18-04-2025,1,30990,30990
100966,7,2068,6273,25-03-2023,1,18990,18990
100967,3,2090,6016,16-08-2025,3,30990,92970
100968,2,2019,6471,03-03-2026,1,52990,52990
100969,3,2115,6466,08-02-2026,2,3499,6998
100970,5,2066,6174,15-07-2023,1,23990,23990
100971,9,2045,6292,17-05-2024,1,22990,22990
100972,3,2053,6261,15-03-2024,2,750,1500
100973,1,2095,6009,07-05-2024,1,14999,14999
100974,1,2045,6234,30-12-2025,1,22990,22990
100975,10,2078,6215,18-04-2025,1,29990,29990
100976,10,2115,6013,05-02-2026,1,3499,3499
100977,7,2107,6265,17-04-2024,1,33990,33990
100978,1,2095,6446,22-03-2026,1,14999,14999
100979,1,2120,6125,29-07-2025,1,12499,12499
100980,1,2104,6098,13-06-2023,1,44990,44990
100981,5,2092,6317,03-10-2024,2,13999,27998
100982,8,2006,6355,11-12-2025,1,33999,33999
100983,4,2061,6258,05-03-2025,1,44900,44900
100984,6,2010,6307,26-02-2025,1,19999,19999
100985,1,2065,6499,02-04-2025,1,29990,29990
100986,6,2019,6050,17-06-2025,1,52990,52990
100987,9,2104,6173,26-02-2025,1,44990,44990
100988,7,2059,6226,15-08-2023,1,3499,3499
100989,10,2112,6244,03-11-2023,1,5499,5499
100990,6,2021,6007,21-03-2026,1,38990,38990
100991,4,2058,6399,14-05-2025,1,9999,9999
100992,5,2008,6387,03-06-2024,1,22999,22999
100993,8,2102,6413,06-01-2026,2,30990,61980
100994,6,2014,6218,07-07-2025,2,114900,229800
100995,8,2109,6003,20-11-2023,1,42990,42990
100996,4,2118,6450,18-12-2025,1,10999,10999
100997,5,2087,6281,26-12-2024,1,19990,19990
100998,2,2060,6227,20-02-2026,1,1499,1499
100999,10,2103,6343,29-11-2025,1,32990,32990
101000,10,2039,6117,07-12-2025,1,1999,1999
101001,3,2029,6139,06-04-2024,2,25990,51980
101002,3,2117,6490,14-08-2024,1,5999,5999
101003,7,2020,6208,11-12-2025,1,59990,59990
101004,9,2073,6250,05-09-2024,3,27990,83970
101005,10,2066,6181,16-03-2026,1,23990,23990
101006,3,2019,6363,29-04-2025,1,52990,52990
101007,2,2003,6323,11-01-2024,1,27999,27999
101008,8,2053,6266,09-07-2025,1,750,750
101009,4,2056,6370,01-05-2025,2,1699,3398
101010,10,2112,6442,24-11-2024,2,5499,10998
101011,10,2112,6378,03-12-2025,1,5499,5499
101012,10,2007,6035,15-09-2025,1,25999,25999
101013,5,2091,6088,28-05-2025,1,12499,12499
101014,10,2108,6432,23-07-2025,1,36990,36990
101015,5,2048,6460,09-05-2024,1,1999,1999
101016,5,2109,6286,23-04-2024,1,42990,42990
101017,10,2078,6442,15-06-2024,1,29990,29990
101018,8,2110,6102,16-11-2025,1,31990,31990
101019,8,2091,6049,23-05-2023,1,12499,12499
101020,6,2038,6131,04-04-2025,1,1799,1799
101021,8,2067,6397,23-01-2025,1,15990,15990
101022,2,2022,6255,08-01-2024,1,99990,99990
101023,8,2058,6244,21-02-2024,1,9999,9999
101024,10,2075,6328,11-07-2025,1,13990,13990
101025,4,2115,6172,27-09-2025,2,3499,6998
101026,7,2117,6275,15-11-2024,2,5999,11998
101027,4,2070,6355,02-10-2025,1,10990,10990
101028,7,2010,6412,24-01-2026,1,19999,19999
101029,8,2075,6205,09-01-2026,1,13990,13990
101030,7,2119,6149,03-01-2026,3,9999,29997
101031,2,2088,6440,14-03-2025,1,18990,18990
